,year,config,Berth,Navi,Moni,NaviCrew,EngiCrew,Cook,crew_cost,store_cost,maintenance_cost,insurance_cost,general_cost,dock_cost,material_cost,integrate_cost,add_eq_cost,port_call,fuel_cost_ME,fuel_cost_AE,SCC_Capex,SCC_Opex,SCC_Personal,Mnt_in_port,subsidy,OPEX,CAPEX,VOYEX,AddCost,accident_berth,accident_navi,accident_moni
1,2047,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,490691.3750125982,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1431358.3750125982,2660000.0,0.0,51.06410379813742,78.0,32.0
2,2047,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,482895.40881605214,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1412229.0713160522,2708800.0,83757.0,96.0,57.9776243705901,32.0
3,2047,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,512457.81763210427,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1464458.1426321042,2631360.0,167514.0,96.0,38.855248741180205,32.0
4,2047,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,475856.30904077593,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1495856.634040776,2641600.0,322764.0,96.0,78.0,15.038900799509452
5,2047,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,520253.78382865025,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1483587.4463286502,2648800.0,83757.0,51.06410379813742,57.9776243705901,32.0
6,2047,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,549816.1926447025,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1535816.5176447025,2571360.0,167514.0,51.06410379813742,38.855248741180205,32.0
7,2047,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,513214.68405337405,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1567215.009053374,2581600.0,322764.0,51.06410379813742,78.0,15.038900799509452
8,2047,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,505418.71785682807,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1548085.705356828,2630400.0,406521.0,96.0,57.9776243705901,15.038900799509452
9,2047,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,534981.1266728803,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1600314.7766728802,2552960.0,490278.0,96.0,38.855248741180205,15.038900799509452
10,2047,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,542777.0928694262,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1619444.0803694262,2570400.0,406521.0,51.06410379813742,57.9776243705901,15.038900799509452
11,2047,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,572339.5016854785,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1671673.1516854784,2492960.0,490278.0,51.06410379813742,38.855248741180205,15.038900799509452
0,2048,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2048,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,490276.5415065129,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1430943.541506513,2660000.0,0.0,50.474560850672304,78.0,32.0
2,2048,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,482635.68600488146,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1411969.3485048814,2708800.0,83757.0,96.0,57.82994956072915,32.0
3,2048,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,511938.3720097628,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1463938.6970097627,2631360.0,167514.0,96.0,38.55989912145831,32.0
4,2048,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,475667.7401215428,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1495668.0651215427,2641600.0,322764.0,96.0,78.0,14.953588087791921
5,2048,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,519579.2275113943,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1482912.8900113944,2648800.0,83757.0,50.474560850672304,57.82994956072915,32.0
6,2048,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,548881.9135162758,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1534882.2385162758,2571360.0,167514.0,50.474560850672304,38.55989912145831,32.0
7,2048,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,512611.28162805573,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1566611.6066280557,2581600.0,322764.0,50.474560850672304,78.0,14.953588087791921
8,2048,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,504970.4261264243,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1547637.4136264243,2630400.0,406521.0,96.0,57.82994956072915,14.953588087791921
9,2048,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,534273.1121313057,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1599606.7621313056,2552960.0,490278.0,96.0,38.55989912145831,14.953588087791921
10,2048,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,541913.9676329372,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1618580.955132937,2570400.0,406521.0,50.474560850672304,57.82994956072915,14.953588087791921
11,2048,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,571216.6536378186,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1670550.3036378184,2492960.0,490278.0,50.474560850672304,38.55989912145831,14.953588087791921
0,2049,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2049,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,489827.44236009236,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1430494.4423600924,2660000.0,0.0,49.926312847478926,78.0,32.0
2,2049,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,482345.4766111555,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1411679.1391111554,2708800.0,83757.0,96.0,57.68902401967968,32.0
3,2049,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,511357.9532223109,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1463358.2782223108,2631360.0,167514.0,96.0,38.278048039359355,32.0
4,2049,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,475453.73225482035,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1495454.0572548204,2641600.0,322764.0,96.0,78.0,14.874009502612713
5,2049,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,518839.91897124785,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1482173.5814712478,2648800.0,83757.0,49.926312847478926,57.68902401967968,32.0
6,2049,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,547852.3955824033,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1533852.7205824032,2571360.0,167514.0,49.926312847478926,38.278048039359355,32.0
7,2049,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,511948.1746149127,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1565948.4996149126,2581600.0,322764.0,49.926312847478926,78.0,14.874009502612713
8,2049,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,504466.20886597584,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1547133.1963659758,2630400.0,406521.0,96.0,57.68902401967968,14.874009502612713
9,2049,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,533478.6854771314,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1598812.3354771314,2552960.0,490278.0,96.0,38.278048039359355,14.874009502612713
10,2049,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,540960.6512260683,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1617627.6387260682,2570400.0,406521.0,49.926312847478926,57.68902401967968,14.874009502612713
11,2049,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,569973.1278372237,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1669306.7778372236,2492960.0,490278.0,49.926312847478926,38.278048039359355,14.874009502612713
0,2050,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2050,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,489419.73830047325,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1430086.7383004732,2660000.0,0.0,49.415324575766135,78.0,32.0
2,2050,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,482074.00580091466,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1411407.6683009146,2708800.0,83757.0,96.0,57.55444982433755,32.0
3,2050,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,510815.01160182926,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1462815.3366018292,2631360.0,167514.0,96.0,38.00889964867512,32.0
4,2050,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,475250.4496522588,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1495250.7746522587,2641600.0,322764.0,96.0,78.0,14.799433282170698
5,2050,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,518160.7441013879,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1481494.406601388,2648800.0,83757.0,49.415324575766135,57.55444982433755,32.0
6,2050,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,546901.7499023025,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1532902.0749023026,2571360.0,167514.0,49.415324575766135,38.00889964867512,32.0
7,2050,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,511337.18795273197,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1565337.512952732,2581600.0,322764.0,49.415324575766135,78.0,14.799433282170698
8,2050,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,503991.45545317343,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1546658.4429531733,2630400.0,406521.0,96.0,57.55444982433755,14.799433282170698
9,2050,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,532732.4612540881,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1598066.111254088,2552960.0,490278.0,96.0,38.00889964867512,14.799433282170698
10,2050,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,540078.1937536467,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1616745.1812536465,2570400.0,406521.0,49.415324575766135,57.55444982433755,14.799433282170698
11,2050,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,568819.1995545614,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1668152.8495545613,2492960.0,490278.0,49.415324575766135,38.00889964867512,14.799433282170698
